account_id,signup_date,country,industry,company_size,first_touch_channel,first_touch_campaign_id,trial_days
A04232,2024-01-17,Australia,Education,201+,Direct,DIR_None,14
A00768,2024-01-17,United States,Education,201+,Paid Search,PS_Brand,14
A07641,2024-01-17,United Kingdom,Healthcare,1-5,Paid Search,PS_NonBrand,14
A04147,2024-01-17,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A10554,2024-01-17,United States,Technology,1-5,Partner,PART_Consultants,14
A02018,2024-01-17,United States,Technology,6-20,Paid Search,PS_Brand,14
A08689,2024-01-17,Australia,Professional Services,21-50,Referral,REF_Customer,14
A09523,2024-01-17,Canada,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A04969,2024-01-17,Canada,Home Services,51-200,Organic Search,ORG_SEO,14
A06209,2024-01-17,Australia,Home Services,21-50,Organic Search,ORG_SEO,14
A03824,2024-01-17,Canada,Professional Services,201+,Referral,REF_Customer,14
A02698,2024-01-17,Australia,Professional Services,6-20,Direct,DIR_None,14
A02122,2024-01-17,Canada,Healthcare,6-20,Paid Search,PS_NonBrand,14
A05417,2024-01-17,Canada,Retail,21-50,Organic Search,ORG_SEO,14
A02080,2024-01-17,Canada,Education,1-5,Paid Social,SOC_Video,14
A09010,2024-01-17,Canada,Healthcare,6-20,Partner,PART_Community,14
A08977,2024-01-17,United States,Professional Services,21-50,Organic Search,ORG_SEO,14
A02605,2024-01-17,Canada,Education,1-5,Direct,DIR_None,14
A08313,2024-01-17,United States,Retail,1-5,Paid Social,SOC_Prospecting,14
A07691,2024-01-17,Canada,Home Services,1-5,Referral,REF_Customer,14
A01841,2024-01-17,United States,Technology,6-20,Organic Search,ORG_SEO,14
A06211,2024-01-17,United States,Technology,6-20,Organic Search,ORG_SEO,14
A02560,2024-01-17,United States,Healthcare,21-50,Paid Search,PS_NonBrand,14
A08989,2024-01-17,United Kingdom,Retail,51-200,Paid Social,SOC_Retargeting,14
A02321,2024-01-17,United States,Education,201+,Paid Social,SOC_Retargeting,14
A03282,2024-01-18,United States,Technology,21-50,Organic Search,ORG_SEO,14
A10771,2024-01-18,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A03351,2024-01-18,Canada,Healthcare,6-20,Organic Search,ORG_SEO,14
A06082,2024-01-18,United States,Retail,1-5,Referral,REF_Customer,14
A10723,2024-01-18,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A06824,2024-01-18,Canada,Professional Services,21-50,Paid Social,SOC_Video,14
A02919,2024-01-18,United Kingdom,Retail,21-50,Direct,DIR_None,14
A02501,2024-01-18,Canada,Healthcare,21-50,Organic Search,ORG_SEO,14
A02750,2024-01-18,United States,Home Services,1-5,Direct,DIR_None,14
A06727,2024-01-18,United Kingdom,Home Services,1-5,Referral,REF_Customer,14
A08184,2024-01-18,Canada,Professional Services,6-20,Direct,DIR_None,14
A10867,2024-01-18,United States,Retail,21-50,Referral,REF_Customer,14
A09422,2024-01-18,United Kingdom,Retail,6-20,Paid Social,SOC_Retargeting,14
A07389,2024-01-18,Canada,Retail,6-20,Paid Search,PS_Competitor,14
A09059,2024-01-18,United Kingdom,Education,1-5,Referral,REF_Customer,14
A07871,2024-01-18,Australia,Healthcare,6-20,Paid Search,PS_Brand,14
A09928,2024-01-18,Canada,Professional Services,6-20,Paid Search,PS_NonBrand,14
A02152,2024-01-18,United States,Healthcare,1-5,Paid Social,SOC_Prospecting,14
A04143,2024-01-18,United States,Technology,21-50,Organic Search,ORG_SEO,14
A11895,2024-01-18,United Kingdom,Education,51-200,Referral,REF_Customer,14
A04746,2024-01-19,United States,Healthcare,1-5,Paid Social,SOC_Retargeting,14
A10097,2024-01-19,United States,Education,1-5,Paid Search,PS_NonBrand,14
A06679,2024-01-19,United Kingdom,Healthcare,6-20,Direct,DIR_None,14
A11432,2024-01-19,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A11156,2024-01-19,United States,Healthcare,21-50,Direct,DIR_None,14
A02870,2024-01-19,United Kingdom,Professional Services,21-50,Paid Search,PS_NonBrand,14
A03372,2024-01-19,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A00485,2024-01-19,Australia,Home Services,6-20,Paid Social,SOC_Prospecting,14
A09793,2024-01-19,Canada,Home Services,201+,Partner,PART_Community,14
A01161,2024-01-19,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A06181,2024-01-19,Canada,Professional Services,1-5,Paid Search,PS_Competitor,14
A11336,2024-01-19,Canada,Education,201+,Paid Search,PS_Brand,14
A01660,2024-01-19,United Kingdom,Retail,21-50,Organic Search,ORG_SEO,14
A08321,2024-01-19,Canada,Education,1-5,Paid Search,PS_Competitor,14
A06275,2024-01-19,Canada,Technology,1-5,Paid Search,PS_Brand,14
A10004,2024-01-19,Canada,Technology,6-20,Organic Search,ORG_SEO,14
A03934,2024-01-19,Canada,Healthcare,1-5,Email,EML_Nurture,14
A00723,2024-01-19,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A04673,2024-01-19,Canada,Education,6-20,Organic Search,ORG_SEO,14
A09850,2024-01-19,Canada,Healthcare,1-5,Paid Search,PS_Brand,14
A03454,2024-01-19,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A01382,2024-01-19,Australia,Education,6-20,Paid Social,SOC_Retargeting,14
A07567,2024-01-19,United Kingdom,Technology,1-5,Email,EML_Reactivation,14
A09946,2024-01-19,United Kingdom,Education,201+,Direct,DIR_None,14
A10446,2024-01-19,United States,Home Services,21-50,Paid Search,PS_Brand,14
A02276,2024-01-19,Canada,Home Services,51-200,Referral,REF_Customer,14
A00422,2024-01-19,United Kingdom,Home Services,201+,Paid Search,PS_NonBrand,14
A01433,2024-01-19,Canada,Healthcare,1-5,Paid Search,PS_Brand,14
A08709,2024-01-19,Australia,Technology,51-200,Email,EML_Reactivation,14
A08890,2024-01-19,Canada,Professional Services,201+,Referral,REF_Customer,14
A10732,2024-01-19,Australia,Professional Services,6-20,Direct,DIR_None,14
A08694,2024-01-19,United Kingdom,Retail,6-20,Direct,DIR_None,14
A06547,2024-01-19,Canada,Retail,6-20,Organic Search,ORG_SEO,14
A09180,2024-01-19,United States,Retail,1-5,Direct,DIR_None,14
A07322,2024-01-20,Canada,Technology,21-50,Paid Social,SOC_Prospecting,14
A06269,2024-01-20,United Kingdom,Education,21-50,Organic Search,ORG_SEO,14
A05776,2024-01-20,Canada,Education,6-20,Paid Search,PS_NonBrand,14
A05218,2024-01-20,Canada,Healthcare,1-5,Direct,DIR_None,14
A06056,2024-01-20,United States,Healthcare,1-5,Organic Search,ORG_SEO,14
A09762,2024-01-20,United States,Professional Services,51-200,Email,EML_Reactivation,14
A00633,2024-01-20,United Kingdom,Home Services,6-20,Email,EML_Reactivation,14
A04568,2024-01-20,Australia,Home Services,51-200,Paid Social,SOC_Prospecting,14
A10249,2024-01-20,Australia,Home Services,6-20,Email,EML_Reactivation,14
A05945,2024-01-20,Canada,Professional Services,21-50,Partner,PART_Consultants,14
A05751,2024-01-20,Australia,Retail,201+,Paid Social,SOC_Video,14
A00164,2024-01-20,United States,Education,1-5,Referral,REF_Customer,14
A08532,2024-01-20,Canada,Education,1-5,Paid Search,PS_Brand,14
A07351,2024-01-20,Canada,Professional Services,21-50,Paid Search,PS_Competitor,14
A06243,2024-01-20,Canada,Technology,6-20,Paid Social,SOC_Video,14
A01315,2024-01-20,United States,Professional Services,6-20,Organic Search,ORG_SEO,14
A07463,2024-01-20,Australia,Professional Services,6-20,Paid Social,SOC_Video,14
A03255,2024-01-20,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A01386,2024-01-21,Canada,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A11473,2024-01-21,Canada,Technology,1-5,Email,EML_Nurture,14
A02097,2024-01-21,United States,Healthcare,51-200,Partner,PART_Consultants,14
A02814,2024-01-21,Australia,Technology,1-5,Organic Search,ORG_SEO,14
A03353,2024-01-21,United Kingdom,Professional Services,1-5,Direct,DIR_None,14
A03886,2024-01-21,Canada,Technology,6-20,Referral,REF_Customer,14
A05317,2024-01-21,Canada,Retail,21-50,Partner,PART_Consultants,14
A03838,2024-01-21,Canada,Healthcare,21-50,Direct,DIR_None,14
A08708,2024-01-21,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A08720,2024-01-21,Canada,Professional Services,201+,Organic Search,ORG_SEO,14
A03176,2024-01-21,Canada,Education,6-20,Direct,DIR_None,14
A09889,2024-01-21,United States,Retail,21-50,Paid Social,SOC_Video,14
A04644,2024-01-21,Canada,Home Services,201+,Referral,REF_Customer,14
A02118,2024-01-21,Canada,Home Services,1-5,Organic Search,ORG_SEO,14
A11871,2024-01-21,Australia,Retail,51-200,Paid Social,SOC_Video,14
A01019,2024-01-21,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A07862,2024-01-21,Canada,Home Services,6-20,Paid Social,SOC_Video,14
A01364,2024-01-21,United States,Professional Services,6-20,Email,EML_Nurture,14
A03691,2024-01-21,United States,Home Services,1-5,Organic Search,ORG_SEO,14
A05138,2024-01-21,Canada,Retail,51-200,Organic Search,ORG_SEO,14
A11878,2024-01-21,United States,Professional Services,6-20,Direct,DIR_None,14
A01620,2024-01-21,Canada,Healthcare,1-5,Referral,REF_Customer,14
A03443,2024-01-21,United States,Retail,1-5,Referral,REF_Customer,14
A02229,2024-01-21,United States,Education,1-5,Partner,PART_Community,14
A11353,2024-01-21,United States,Healthcare,6-20,Organic Search,ORG_SEO,14
A00435,2024-01-21,Canada,Home Services,1-5,Referral,REF_Customer,14
A02296,2024-01-21,United Kingdom,Home Services,21-50,Direct,DIR_None,14
A04276,2024-01-22,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A09924,2024-01-22,Canada,Education,6-20,Email,EML_Nurture,14
A02046,2024-01-22,United States,Technology,6-20,Paid Search,PS_Competitor,14
A05886,2024-01-22,Australia,Home Services,51-200,Paid Social,SOC_Video,14
A05342,2024-01-22,Canada,Technology,51-200,Paid Search,PS_Competitor,14
A04474,2024-01-22,Canada,Professional Services,1-5,Email,EML_Reactivation,14
A07654,2024-01-22,Canada,Technology,1-5,Direct,DIR_None,14
A05324,2024-01-22,Canada,Home Services,1-5,Organic Search,ORG_SEO,14
A00726,2024-01-22,Canada,Professional Services,1-5,Organic Search,ORG_SEO,14
A04441,2024-01-22,Canada,Home Services,21-50,Paid Search,PS_Brand,14
A06506,2024-01-22,Australia,Education,1-5,Referral,REF_Customer,14
A07208,2024-01-22,Australia,Professional Services,1-5,Direct,DIR_None,14
A00620,2024-01-22,Canada,Home Services,6-20,Email,EML_Reactivation,14
A02567,2024-01-22,Canada,Professional Services,1-5,Referral,REF_Customer,14
A05400,2024-01-22,United States,Home Services,1-5,Organic Search,ORG_SEO,14
A10832,2024-01-22,United States,Home Services,1-5,Partner,PART_Consultants,14
A11002,2024-01-22,United Kingdom,Technology,1-5,Organic Search,ORG_SEO,14
A00451,2024-01-22,United States,Retail,51-200,Paid Search,PS_Competitor,14
A05126,2024-01-22,United States,Professional Services,1-5,Email,EML_Reactivation,14
A00125,2024-01-22,Australia,Education,51-200,Email,EML_Reactivation,14
A07872,2024-01-23,United States,Retail,6-20,Paid Social,SOC_Retargeting,14
A05987,2024-01-23,Australia,Technology,1-5,Organic Search,ORG_SEO,14
A05855,2024-01-23,Australia,Technology,1-5,Partner,PART_Consultants,14
A06195,2024-01-23,Canada,Education,1-5,Paid Search,PS_Brand,14
A09871,2024-01-23,United States,Professional Services,1-5,Partner,PART_Consultants,14
A05005,2024-01-23,Australia,Professional Services,51-200,Paid Social,SOC_Retargeting,14
A11328,2024-01-23,United Kingdom,Retail,1-5,Organic Search,ORG_SEO,14
A04014,2024-01-23,United Kingdom,Professional Services,6-20,Paid Search,PS_Competitor,14
A01261,2024-01-23,Canada,Professional Services,1-5,Paid Search,PS_Brand,14
A00028,2024-01-23,Canada,Retail,6-20,Paid Social,SOC_Prospecting,14
A10013,2024-01-23,Canada,Retail,6-20,Referral,REF_Customer,14
A08138,2024-01-23,United Kingdom,Healthcare,6-20,Organic Search,ORG_SEO,14
A01940,2024-01-23,Canada,Retail,6-20,Direct,DIR_None,14
A07970,2024-01-23,United States,Technology,1-5,Paid Search,PS_Competitor,14
A06868,2024-01-23,Canada,Education,6-20,Referral,REF_Customer,14
A06158,2024-01-23,United Kingdom,Technology,1-5,Partner,PART_Community,14
A03260,2024-01-23,United States,Home Services,201+,Organic Search,ORG_SEO,14
A08592,2024-01-23,United Kingdom,Education,6-20,Paid Search,PS_Competitor,14
A10153,2024-01-23,Canada,Home Services,201+,Paid Search,PS_Brand,14
A00281,2024-01-23,United States,Professional Services,1-5,Organic Search,ORG_SEO,14
A06761,2024-01-23,United States,Home Services,1-5,Paid Social,SOC_Retargeting,14
A02160,2024-01-23,Canada,Healthcare,1-5,Email,EML_Nurture,14
A02298,2024-01-23,United Kingdom,Education,6-20,Paid Search,PS_Competitor,14
A11095,2024-01-23,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A03134,2024-01-23,United States,Education,6-20,Paid Social,SOC_Video,14
A00555,2024-01-24,United States,Retail,201+,Email,EML_Reactivation,14
A01926,2024-01-24,United Kingdom,Healthcare,1-5,Paid Social,SOC_Video,14
A10140,2024-01-24,United States,Professional Services,1-5,Paid Search,PS_Brand,14
A08095,2024-01-24,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A02388,2024-01-24,Canada,Professional Services,201+,Paid Search,PS_Competitor,14
A06523,2024-01-24,United States,Home Services,21-50,Email,EML_Reactivation,14
A06476,2024-01-24,Canada,Healthcare,6-20,Paid Search,PS_NonBrand,14
A11781,2024-01-24,United States,Healthcare,51-200,Referral,REF_Customer,14
A01390,2024-01-24,United States,Technology,51-200,Email,EML_Reactivation,14
A00176,2024-01-24,Canada,Education,1-5,Paid Search,PS_Brand,14
A07106,2024-01-24,Australia,Professional Services,6-20,Organic Search,ORG_SEO,14
A07534,2024-01-24,United States,Education,21-50,Partner,PART_Consultants,14
A04803,2024-01-24,United States,Home Services,1-5,Organic Search,ORG_SEO,14
A00903,2024-01-24,Canada,Home Services,1-5,Partner,PART_Community,14
A02811,2024-01-24,Canada,Professional Services,21-50,Email,EML_Reactivation,14
A10279,2024-01-24,Australia,Technology,6-20,Organic Search,ORG_SEO,14
A09794,2024-01-24,Canada,Home Services,1-5,Email,EML_Reactivation,14
A05954,2024-01-24,Canada,Retail,21-50,Paid Social,SOC_Prospecting,14
A07716,2024-01-24,United States,Education,1-5,Paid Search,PS_Competitor,14
A02840,2024-01-24,United States,Home Services,6-20,Organic Search,ORG_SEO,14
A10185,2024-01-24,Canada,Retail,6-20,Direct,DIR_None,14
A04459,2024-01-24,United States,Education,51-200,Direct,DIR_None,14
A09276,2024-01-24,Canada,Healthcare,21-50,Direct,DIR_None,14
A03595,2024-01-24,United States,Retail,201+,Referral,REF_Customer,14
A05930,2024-01-24,Australia,Healthcare,51-200,Partner,PART_Consultants,14
A09040,2024-01-24,United States,Professional Services,6-20,Paid Social,SOC_Video,14
A03698,2024-01-25,Canada,Home Services,6-20,Organic Search,ORG_SEO,14
A11725,2024-01-25,Australia,Healthcare,1-5,Email,EML_Reactivation,14
A06508,2024-01-25,Australia,Retail,1-5,Paid Search,PS_NonBrand,14
A02011,2024-01-25,United Kingdom,Home Services,21-50,Direct,DIR_None,14
A00763,2024-01-25,United States,Professional Services,1-5,Paid Social,SOC_Retargeting,14
A11819,2024-01-25,United States,Professional Services,21-50,Paid Social,SOC_Retargeting,14
A03096,2024-01-25,United States,Healthcare,51-200,Email,EML_Nurture,14
A02385,2024-01-25,Australia,Healthcare,6-20,Organic Search,ORG_SEO,14
A05972,2024-01-25,Canada,Home Services,6-20,Referral,REF_Customer,14
A05611,2024-01-25,United Kingdom,Retail,1-5,Organic Search,ORG_SEO,14
A07321,2024-01-25,United States,Professional Services,6-20,Paid Search,PS_Competitor,14
A11148,2024-01-25,United States,Professional Services,21-50,Partner,PART_Consultants,14
A05639,2024-01-25,United States,Home Services,6-20,Email,EML_Nurture,14
A03306,2024-01-25,United Kingdom,Retail,6-20,Referral,REF_Customer,14
A09658,2024-01-25,United Kingdom,Technology,1-5,Paid Social,SOC_Video,14
A10247,2024-01-25,United States,Education,1-5,Organic Search,ORG_SEO,14
A09826,2024-01-25,Canada,Professional Services,6-20,Organic Search,ORG_SEO,14
A10449,2024-01-25,United Kingdom,Technology,6-20,Organic Search,ORG_SEO,14
A09332,2024-01-25,Canada,Technology,21-50,Organic Search,ORG_SEO,14
A05033,2024-01-25,Canada,Home Services,21-50,Paid Social,SOC_Retargeting,14
A08887,2024-01-25,Canada,Professional Services,6-20,Paid Social,SOC_Video,14
A05174,2024-01-25,United States,Professional Services,1-5,Paid Search,PS_Brand,14
A04682,2024-01-25,United Kingdom,Retail,6-20,Referral,REF_Customer,14
A09278,2024-01-25,United Kingdom,Retail,51-200,Paid Search,PS_Competitor,14
A00287,2024-01-26,Canada,Retail,1-5,Paid Social,SOC_Prospecting,14
A07256,2024-01-26,Canada,Education,1-5,Organic Search,ORG_SEO,14
A10184,2024-01-26,United States,Healthcare,51-200,Organic Search,ORG_SEO,14
A00759,2024-01-26,Canada,Retail,1-5,Paid Search,PS_NonBrand,14
A04541,2024-01-26,Canada,Retail,1-5,Email,EML_Reactivation,14
A11879,2024-01-26,Canada,Education,51-200,Referral,REF_Customer,14
A07629,2024-01-26,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A11532,2024-01-26,Canada,Professional Services,6-20,Direct,DIR_None,14
A02447,2024-01-26,United States,Retail,201+,Referral,REF_Customer,14
A05266,2024-01-26,United States,Technology,21-50,Paid Social,SOC_Video,14
A11542,2024-01-26,United States,Home Services,6-20,Paid Search,PS_NonBrand,14
A11269,2024-01-26,United Kingdom,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A09145,2024-01-26,Canada,Technology,51-200,Direct,DIR_None,14
A09225,2024-01-26,Canada,Technology,21-50,Direct,DIR_None,14
A01206,2024-01-26,United Kingdom,Professional Services,1-5,Paid Social,SOC_Prospecting,14
A07445,2024-01-26,Canada,Technology,1-5,Organic Search,ORG_SEO,14
A00635,2024-01-26,United Kingdom,Professional Services,6-20,Organic Search,ORG_SEO,14
A08626,2024-01-26,United States,Retail,1-5,Organic Search,ORG_SEO,14
A05176,2024-01-26,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A02774,2024-01-26,United States,Retail,1-5,Paid Search,PS_Competitor,14
A01442,2024-01-26,Australia,Retail,1-5,Organic Search,ORG_SEO,14
A09801,2024-01-26,United States,Healthcare,6-20,Paid Social,SOC_Retargeting,14
A04738,2024-01-26,Canada,Home Services,6-20,Email,EML_Nurture,14
A03531,2024-01-26,United States,Technology,21-50,Email,EML_Nurture,14
A00643,2024-01-26,United States,Healthcare,1-5,Paid Search,PS_NonBrand,14
A00988,2024-01-26,United States,Home Services,21-50,Organic Search,ORG_SEO,14
A00292,2024-01-27,Canada,Healthcare,1-5,Referral,REF_Customer,14
A02060,2024-01-27,United States,Retail,6-20,Organic Search,ORG_SEO,14
A03645,2024-01-27,United Kingdom,Professional Services,21-50,Direct,DIR_None,14
A06072,2024-01-27,Canada,Healthcare,1-5,Email,EML_Reactivation,14
A11444,2024-01-27,United States,Healthcare,21-50,Paid Search,PS_Competitor,14
A00821,2024-01-27,Canada,Retail,21-50,Organic Search,ORG_SEO,14
A08602,2024-01-27,Canada,Education,1-5,Email,EML_Nurture,14
A07260,2024-01-27,United States,Healthcare,6-20,Paid Search,PS_Brand,14
A04354,2024-01-27,Australia,Professional Services,21-50,Direct,DIR_None,14
A11097,2024-01-27,United States,Retail,6-20,Direct,DIR_None,14
A02362,2024-01-27,United States,Retail,6-20,Organic Search,ORG_SEO,14
A09329,2024-01-27,United States,Education,21-50,Paid Social,SOC_Video,14
A00424,2024-01-27,United States,Home Services,21-50,Organic Search,ORG_SEO,14
A11256,2024-01-27,Canada,Technology,6-20,Referral,REF_Customer,14
A01486,2024-01-27,Canada,Retail,1-5,Direct,DIR_None,14
A10868,2024-01-27,United States,Healthcare,51-200,Referral,REF_Customer,14
A00732,2024-01-27,United States,Education,51-200,Organic Search,ORG_SEO,14
