touch_id,account_id,touch_date,channel,campaign_id,touch_position,touch_count
T0000424,A00213,2024-05-07,Organic Search,ORG_SEO,1,4
T0000425,A00213,2024-04-25,Organic Search,ORG_SEO,2,4
T0000426,A00213,2024-04-17,Direct,DIR_None,3,4
T0000427,A00213,2024-05-04,Referral,REF_Customer,4,4
T0000428,A00214,2025-05-25,Direct,DIR_None,1,1
T0000429,A00215,2025-03-26,Paid Social,SOC_Prospecting,1,1
T0000430,A00216,2025-03-20,Direct,DIR_None,1,3
T0000431,A00216,2025-03-25,Organic Search,ORG_SEO,2,3
T0000432,A00216,2025-04-13,Organic Search,ORG_SEO,3,3
T0000433,A00217,2024-03-13,Direct,DIR_None,1,2
T0000434,A00217,2024-03-18,Paid Social,SOC_Video,2,2
T0000435,A00218,2024-03-12,Paid Search,PS_NonBrand,1,1
T0000436,A00219,2025-08-19,Email,EML_Reactivation,1,1
T0000437,A00220,2024-09-09,Paid Social,SOC_Prospecting,1,2
T0000438,A00220,2024-09-15,Referral,REF_Customer,2,2
T0000439,A00221,2024-07-14,Partner,PART_Community,1,1
T0000440,A00222,2024-11-06,Paid Social,SOC_Video,1,1
T0000441,A00223,2025-02-17,Referral,REF_Customer,1,1
T0000442,A00224,2025-09-06,Partner,PART_Consultants,1,1
T0000443,A00225,2024-06-26,Paid Search,PS_NonBrand,1,4
T0000444,A00225,2024-06-27,Paid Social,SOC_Prospecting,2,4
T0000445,A00225,2024-06-08,Email,EML_Reactivation,3,4
T0000446,A00225,2024-07-05,Organic Search,ORG_SEO,4,4
T0000447,A00226,2025-08-19,Paid Search,PS_Brand,1,1
T0000448,A00227,2023-12-23,Paid Search,PS_NonBrand,1,2
T0000449,A00227,2024-01-11,Organic Search,ORG_SEO,2,2
T0000450,A00228,2024-11-23,Paid Social,SOC_Retargeting,1,4
T0000451,A00228,2024-12-18,Paid Search,PS_Brand,2,4
T0000452,A00228,2024-12-06,Email,EML_Reactivation,3,4
T0000453,A00228,2024-12-17,Paid Social,SOC_Video,4,4
T0000454,A00229,2025-01-12,Paid Social,SOC_Retargeting,1,3
T0000455,A00229,2025-01-05,Referral,REF_Customer,2,3
T0000456,A00229,2025-01-29,Direct,DIR_None,3,3
T0000457,A00230,2024-03-01,Email,EML_Reactivation,1,3
T0000458,A00230,2024-02-27,Paid Social,SOC_Prospecting,2,3
T0000459,A00230,2024-02-29,Referral,REF_Customer,3,3
T0000460,A00231,2024-03-11,Organic Search,ORG_SEO,1,2
T0000461,A00231,2024-03-27,Paid Social,SOC_Retargeting,2,2
T0000462,A00232,2024-09-23,Email,EML_Nurture,1,1
T0000463,A00233,2025-09-10,Organic Search,ORG_SEO,1,1
T0000464,A00234,2025-01-09,Organic Search,ORG_SEO,1,1
T0000465,A00235,2025-08-13,Paid Social,SOC_Retargeting,1,2
T0000466,A00235,2025-08-24,Direct,DIR_None,2,2
T0000467,A00236,2025-05-14,Partner,PART_Consultants,1,2
T0000468,A00236,2025-05-28,Direct,DIR_None,2,2
T0000469,A00237,2024-10-12,Paid Search,PS_Competitor,1,4
T0000470,A00237,2024-10-14,Email,EML_Reactivation,2,4
T0000471,A00237,2024-10-04,Paid Search,PS_NonBrand,3,4
T0000472,A00237,2024-10-28,Referral,REF_Customer,4,4
T0000473,A00238,2025-05-15,Paid Search,PS_NonBrand,1,1
T0000474,A00239,2024-01-09,Email,EML_Reactivation,1,1
T0000475,A00240,2024-03-04,Partner,PART_Consultants,1,1
T0000476,A00241,2025-06-14,Referral,REF_Customer,1,1
T0000477,A00242,2025-05-04,Paid Search,PS_Brand,1,2
T0000478,A00242,2025-05-23,Paid Search,PS_NonBrand,2,2
T0000479,A00243,2024-05-29,Paid Social,SOC_Video,1,2
T0000480,A00243,2024-05-27,Paid Social,SOC_Prospecting,2,2
T0000481,A00244,2024-11-29,Direct,DIR_None,1,1
T0000482,A00245,2025-01-14,Direct,DIR_None,1,1
T0000483,A00246,2025-06-30,Paid Search,PS_NonBrand,1,2
T0000484,A00246,2025-07-11,Paid Social,SOC_Retargeting,2,2
T0000485,A00247,2025-01-12,Paid Social,SOC_Video,1,1
T0000486,A00248,2024-09-05,Partner,PART_Consultants,1,4
T0000487,A00248,2024-08-26,Referral,REF_Customer,2,4
T0000488,A00248,2024-08-26,Organic Search,ORG_SEO,3,4
T0000489,A00248,2024-09-23,Referral,REF_Customer,4,4
T0000490,A00249,2024-08-05,Email,EML_Reactivation,1,2
T0000491,A00249,2024-09-02,Paid Social,SOC_Prospecting,2,2
T0000492,A00250,2024-09-10,Referral,REF_Customer,1,2
T0000493,A00250,2024-09-30,Paid Search,PS_Brand,2,2
T0000494,A00251,2025-02-10,Organic Search,ORG_SEO,1,1
T0000495,A00252,2025-07-11,Organic Search,ORG_SEO,1,1
T0000496,A00253,2024-10-16,Paid Social,SOC_Prospecting,1,3
T0000497,A00253,2024-09-24,Email,EML_Reactivation,2,3
T0000498,A00253,2024-10-18,Partner,PART_Consultants,3,3
T0000499,A00254,2024-06-06,Organic Search,ORG_SEO,1,1
T0000500,A00255,2024-05-14,Partner,PART_Consultants,1,3
T0000501,A00255,2024-05-12,Paid Search,PS_Brand,2,3
T0000502,A00255,2024-06-01,Organic Search,ORG_SEO,3,3
T0000503,A00256,2025-04-17,Direct,DIR_None,1,1
T0000504,A00257,2025-06-04,Referral,REF_Customer,1,1
T0000505,A00258,2024-02-15,Paid Social,SOC_Prospecting,1,2
T0000506,A00258,2024-03-03,Organic Search,ORG_SEO,2,2
T0000507,A00259,2024-01-18,Paid Social,SOC_Video,1,4
T0000508,A00259,2024-01-17,Email,EML_Reactivation,2,4
T0000509,A00259,2024-01-17,Direct,DIR_None,3,4
T0000510,A00259,2024-02-04,Paid Search,PS_NonBrand,4,4
T0000511,A00260,2025-01-08,Organic Search,ORG_SEO,1,2
T0000512,A00260,2025-01-10,Partner,PART_Community,2,2
T0000513,A00261,2024-03-26,Organic Search,ORG_SEO,1,2
T0000514,A00261,2024-03-29,Paid Search,PS_Brand,2,2
T0000515,A00262,2025-06-08,Organic Search,ORG_SEO,1,2
T0000516,A00262,2025-06-10,Paid Social,SOC_Prospecting,2,2
T0000517,A00263,2024-07-22,Paid Social,SOC_Prospecting,1,1
T0000518,A00264,2024-03-05,Referral,REF_Customer,1,4
T0000519,A00264,2024-03-24,Referral,REF_Customer,2,4
T0000520,A00264,2024-03-19,Paid Search,PS_Competitor,3,4
T0000521,A00264,2024-03-27,Organic Search,ORG_SEO,4,4
T0000522,A00265,2025-08-07,Paid Search,PS_Competitor,1,4
T0000523,A00265,2025-07-21,Organic Search,ORG_SEO,2,4
T0000524,A00265,2025-07-21,Email,EML_Nurture,3,4
T0000525,A00265,2025-08-17,Partner,PART_Consultants,4,4
T0000526,A00266,2024-03-19,Direct,DIR_None,1,2
T0000527,A00266,2024-04-10,Organic Search,ORG_SEO,2,2
T0000528,A00267,2024-07-02,Paid Social,SOC_Retargeting,1,1
T0000529,A00268,2024-04-04,Organic Search,ORG_SEO,1,1
T0000530,A00269,2024-03-07,Organic Search,ORG_SEO,1,1
T0000531,A00270,2023-12-15,Paid Social,SOC_Prospecting,1,3
T0000532,A00270,2023-12-27,Organic Search,ORG_SEO,2,3
T0000533,A00270,2024-01-08,Organic Search,ORG_SEO,3,3
T0000534,A00271,2024-01-27,Direct,DIR_None,1,1
T0000535,A00272,2024-04-05,Organic Search,ORG_SEO,1,2
T0000536,A00272,2024-04-17,Organic Search,ORG_SEO,2,2
T0000537,A00273,2024-01-23,Paid Search,PS_Competitor,1,2
T0000538,A00273,2024-01-26,Paid Search,PS_NonBrand,2,2
T0000539,A00274,2024-12-15,Paid Search,PS_Brand,1,3
T0000540,A00274,2024-12-11,Direct,DIR_None,2,3
T0000541,A00274,2025-01-09,Organic Search,ORG_SEO,3,3
T0000542,A00275,2025-02-03,Partner,PART_Community,1,2
T0000543,A00275,2025-03-04,Partner,PART_Community,2,2
T0000544,A00276,2024-09-11,Paid Social,SOC_Retargeting,1,1
T0000545,A00277,2024-07-23,Paid Search,PS_Competitor,1,2
T0000546,A00277,2024-07-27,Email,EML_Nurture,2,2
T0000547,A00278,2024-11-03,Direct,DIR_None,1,3
T0000548,A00278,2024-11-07,Email,EML_Nurture,2,3
T0000549,A00278,2024-11-17,Referral,REF_Customer,3,3
T0000550,A00279,2025-07-16,Paid Social,SOC_Prospecting,1,1
T0000551,A00280,2025-06-07,Referral,REF_Customer,1,2
T0000552,A00280,2025-06-28,Referral,REF_Customer,2,2
T0000553,A00281,2024-01-21,Organic Search,ORG_SEO,1,1
T0000554,A00282,2024-03-29,Paid Search,PS_NonBrand,1,2
T0000555,A00282,2024-04-22,Email,EML_Reactivation,2,2
T0000556,A00283,2024-05-16,Referral,REF_Customer,1,2
T0000557,A00283,2024-05-31,Email,EML_Reactivation,2,2
T0000558,A00284,2024-06-09,Paid Search,PS_NonBrand,1,1
T0000559,A00285,2024-12-29,Organic Search,ORG_SEO,1,3
T0000560,A00285,2024-12-04,Paid Search,PS_NonBrand,2,3
T0000561,A00285,2024-12-28,Referral,REF_Customer,3,3
T0000562,A00286,2024-09-19,Direct,DIR_None,1,2
T0000563,A00286,2024-09-24,Organic Search,ORG_SEO,2,2
T0000564,A00287,2024-01-20,Organic Search,ORG_SEO,1,2
T0000565,A00287,2024-01-23,Paid Social,SOC_Retargeting,2,2
T0000566,A00288,2024-08-19,Paid Social,SOC_Video,1,2
T0000567,A00288,2024-09-02,Partner,PART_Community,2,2
T0000568,A00289,2024-11-25,Email,EML_Reactivation,1,1
T0000569,A00290,2024-02-07,Referral,REF_Customer,1,2
T0000570,A00290,2024-02-26,Paid Search,PS_NonBrand,2,2
T0000571,A00291,2025-05-30,Organic Search,ORG_SEO,1,2
T0000572,A00291,2025-06-16,Referral,REF_Customer,2,2
T0000573,A00292,2024-01-03,Email,EML_Reactivation,1,2
T0000574,A00292,2024-01-26,Referral,REF_Customer,2,2
T0000575,A00293,2025-08-09,Organic Search,ORG_SEO,1,2
T0000576,A00293,2025-08-18,Paid Search,PS_Competitor,2,2
T0000577,A00294,2024-02-26,Referral,REF_Customer,1,1
T0000578,A00295,2025-05-28,Organic Search,ORG_SEO,1,2
T0000579,A00295,2025-06-23,Referral,REF_Customer,2,2
T0000580,A00296,2025-08-03,Partner,PART_Community,1,1
T0000581,A00297,2025-09-18,Email,EML_Nurture,1,1
T0000582,A00298,2025-05-07,Organic Search,ORG_SEO,1,2
T0000583,A00298,2025-05-27,Organic Search,ORG_SEO,2,2
T0000584,A00299,2025-04-12,Paid Search,PS_NonBrand,1,2
T0000585,A00299,2025-05-10,Organic Search,ORG_SEO,2,2
T0000586,A00300,2025-01-10,Paid Social,SOC_Prospecting,1,2
T0000587,A00300,2025-02-03,Organic Search,ORG_SEO,2,2
T0000588,A00301,2025-04-28,Referral,REF_Customer,1,4
T0000589,A00301,2025-05-10,Direct,DIR_None,2,4
T0000590,A00301,2025-05-02,Email,EML_Reactivation,3,4
T0000591,A00301,2025-05-08,Organic Search,ORG_SEO,4,4
T0000592,A00302,2024-03-10,Direct,DIR_None,1,3
T0000593,A00302,2024-03-23,Organic Search,ORG_SEO,2,3
T0000594,A00302,2024-03-21,Paid Social,SOC_Prospecting,3,3
T0000595,A00303,2024-11-15,Organic Search,ORG_SEO,1,2
T0000596,A00303,2024-12-02,Direct,DIR_None,2,2
T0000597,A00304,2024-11-12,Direct,DIR_None,1,3
T0000598,A00304,2024-11-19,Direct,DIR_None,2,3
T0000599,A00304,2024-11-21,Paid Social,SOC_Prospecting,3,3
T0000600,A00305,2025-07-02,Referral,REF_Customer,1,1
T0000601,A00306,2024-10-17,Paid Search,PS_Competitor,1,2
T0000602,A00306,2024-10-22,Paid Search,PS_Competitor,2,2
T0000603,A00307,2024-09-08,Paid Search,PS_Competitor,1,1
T0000604,A00308,2025-02-01,Direct,DIR_None,1,1
T0000605,A00309,2024-06-09,Direct,DIR_None,1,4
T0000606,A00309,2024-06-13,Direct,DIR_None,2,4
T0000607,A00309,2024-06-15,Paid Social,SOC_Video,3,4
T0000608,A00309,2024-06-20,Referral,REF_Customer,4,4
T0000609,A00310,2024-03-13,Paid Social,SOC_Retargeting,1,2
T0000610,A00310,2024-03-27,Paid Search,PS_Competitor,2,2
T0000611,A00311,2024-11-04,Direct,DIR_None,1,1
T0000612,A00312,2024-08-30,Paid Search,PS_NonBrand,1,2
T0000613,A00312,2024-09-22,Paid Social,SOC_Retargeting,2,2
T0000614,A00313,2024-05-29,Organic Search,ORG_SEO,1,1
T0000615,A00314,2024-08-29,Paid Social,SOC_Video,1,1
T0000616,A00315,2024-08-05,Organic Search,ORG_SEO,1,4
T0000617,A00315,2024-08-25,Partner,PART_Community,2,4
T0000618,A00315,2024-08-08,Partner,PART_Community,3,4
T0000619,A00315,2024-08-29,Referral,REF_Customer,4,4
T0000620,A00316,2024-07-21,Paid Search,PS_NonBrand,1,2
T0000621,A00316,2024-08-01,Paid Search,PS_NonBrand,2,2
T0000622,A00317,2024-09-06,Direct,DIR_None,1,1
T0000623,A00318,2025-03-05,Paid Social,SOC_Retargeting,1,1
T0000624,A00319,2024-07-13,Paid Social,SOC_Video,1,1
T0000625,A00320,2025-09-04,Direct,DIR_None,1,1
T0000626,A00321,2025-07-20,Paid Search,PS_NonBrand,1,4
T0000627,A00321,2025-07-22,Paid Search,PS_Competitor,2,4
T0000628,A00321,2025-07-22,Email,EML_Nurture,3,4
T0000629,A00321,2025-08-13,Paid Social,SOC_Retargeting,4,4
T0000630,A00322,2024-11-04,Paid Search,PS_Brand,1,1
T0000631,A00323,2024-07-31,Organic Search,ORG_SEO,1,1
T0000632,A00324,2024-12-04,Paid Search,PS_NonBrand,1,1
T0000633,A00325,2025-06-27,Paid Search,PS_Brand,1,1
T0000634,A00326,2025-01-17,Organic Search,ORG_SEO,1,2
T0000635,A00326,2025-02-11,Organic Search,ORG_SEO,2,2
T0000636,A00327,2025-05-24,Organic Search,ORG_SEO,1,3
T0000637,A00327,2025-05-20,Paid Search,PS_Brand,2,3
T0000638,A00327,2025-05-29,Paid Social,SOC_Prospecting,3,3
T0000639,A00328,2024-11-04,Paid Search,PS_Brand,1,2
T0000640,A00328,2024-12-02,Organic Search,ORG_SEO,2,2
T0000641,A00329,2025-01-22,Paid Social,SOC_Retargeting,1,3
T0000642,A00329,2025-01-12,Email,EML_Reactivation,2,3
T0000643,A00329,2025-01-29,Paid Search,PS_NonBrand,3,3
T0000644,A00330,2024-06-27,Paid Search,PS_NonBrand,1,3
T0000645,A00330,2024-06-08,Paid Social,SOC_Video,2,3
T0000646,A00330,2024-07-06,Paid Social,SOC_Prospecting,3,3
T0000647,A00331,2025-04-10,Paid Search,PS_Competitor,1,1
T0000648,A00332,2024-04-16,Partner,PART_Community,1,2
T0000649,A00332,2024-05-08,Referral,REF_Customer,2,2
T0000650,A00333,2025-03-06,Paid Search,PS_NonBrand,1,2
T0000651,A00333,2025-03-13,Referral,REF_Customer,2,2
T0000652,A00334,2025-06-10,Organic Search,ORG_SEO,1,2
T0000653,A00334,2025-07-05,Paid Search,PS_Brand,2,2
T0000654,A00335,2024-02-26,Referral,REF_Customer,1,2
T0000655,A00335,2024-03-20,Organic Search,ORG_SEO,2,2
T0000656,A00336,2025-01-21,Paid Social,SOC_Retargeting,1,1
T0000657,A00337,2024-01-27,Paid Search,PS_NonBrand,1,3
T0000658,A00337,2024-01-31,Direct,DIR_None,2,3
T0000659,A00337,2024-02-24,Organic Search,ORG_SEO,3,3
T0000660,A00338,2025-03-22,Partner,PART_Consultants,1,2
T0000661,A00338,2025-04-01,Paid Social,SOC_Retargeting,2,2
T0000662,A00339,2024-01-22,Paid Social,SOC_Retargeting,1,2
T0000663,A00339,2024-02-16,Partner,PART_Consultants,2,2
T0000664,A00340,2025-08-25,Organic Search,ORG_SEO,1,4
T0000665,A00340,2025-08-07,Paid Search,PS_Brand,2,4
T0000666,A00340,2025-08-10,Paid Search,PS_Brand,3,4
T0000667,A00340,2025-08-24,Referral,REF_Customer,4,4
T0000668,A00341,2024-03-25,Paid Social,SOC_Prospecting,1,1
T0000669,A00342,2025-09-06,Email,EML_Nurture,1,1
T0000670,A00343,2025-05-26,Organic Search,ORG_SEO,1,1
T0000671,A00344,2024-12-18,Paid Search,PS_Competitor,1,2
T0000672,A00344,2025-01-10,Direct,DIR_None,2,2
T0000673,A00345,2025-04-19,Paid Social,SOC_Video,1,2
T0000674,A00345,2025-05-11,Direct,DIR_None,2,2
T0000675,A00346,2025-05-06,Organic Search,ORG_SEO,1,3
T0000676,A00346,2025-05-19,Paid Search,PS_Brand,2,3
T0000677,A00346,2025-05-20,Paid Search,PS_Brand,3,3
T0000678,A00347,2025-08-14,Paid Social,SOC_Prospecting,1,4
T0000679,A00347,2025-08-20,Organic Search,ORG_SEO,2,4
T0000680,A00347,2025-08-24,Paid Social,SOC_Video,3,4
T0000681,A00347,2025-09-01,Organic Search,ORG_SEO,4,4
T0000682,A00348,2024-06-12,Organic Search,ORG_SEO,1,1
T0000683,A00349,2024-12-24,Paid Social,SOC_Video,1,2
T0000684,A00349,2025-01-07,Email,EML_Nurture,2,2
T0000685,A00350,2024-02-07,Organic Search,ORG_SEO,1,3
T0000686,A00350,2024-02-13,Paid Search,PS_Brand,2,3
T0000687,A00350,2024-02-22,Paid Search,PS_Brand,3,3
T0000688,A00351,2025-01-19,Paid Social,SOC_Video,1,3
T0000689,A00351,2025-01-06,Organic Search,ORG_SEO,2,3
T0000690,A00351,2025-01-21,Direct,DIR_None,3,3
T0000691,A00352,2024-04-17,Paid Social,SOC_Prospecting,1,1
T0000692,A00353,2024-12-25,Paid Social,SOC_Retargeting,1,1
T0000693,A00354,2024-12-17,Organic Search,ORG_SEO,1,3
T0000694,A00354,2024-12-21,Direct,DIR_None,2,3
T0000695,A00354,2024-12-29,Referral,REF_Customer,3,3
T0000696,A00355,2024-10-20,Direct,DIR_None,1,4
T0000697,A00355,2024-10-05,Paid Social,SOC_Retargeting,2,4
T0000698,A00355,2024-10-24,Paid Search,PS_Brand,3,4
T0000699,A00355,2024-10-27,Organic Search,ORG_SEO,4,4
T0000700,A00356,2024-11-11,Direct,DIR_None,1,2
T0000701,A00356,2024-11-26,Paid Social,SOC_Retargeting,2,2
T0000702,A00357,2025-05-01,Email,EML_Reactivation,1,1
T0000703,A00358,2025-05-23,Paid Search,PS_NonBrand,1,1
T0000704,A00359,2024-10-21,Paid Social,SOC_Prospecting,1,3
T0000705,A00359,2024-10-24,Paid Search,PS_Brand,2,3
T0000706,A00359,2024-11-09,Email,EML_Nurture,3,3
T0000707,A00360,2024-12-19,Partner,PART_Consultants,1,2
T0000708,A00360,2025-01-11,Email,EML_Nurture,2,2
T0000709,A00361,2025-07-29,Paid Social,SOC_Video,1,4
T0000710,A00361,2025-07-30,Paid Search,PS_Brand,2,4
T0000711,A00361,2025-07-29,Organic Search,ORG_SEO,3,4
T0000712,A00361,2025-08-22,Organic Search,ORG_SEO,4,4
T0000713,A00362,2024-03-05,Email,EML_Reactivation,1,2
T0000714,A00362,2024-03-12,Paid Social,SOC_Retargeting,2,2
T0000715,A00363,2024-03-08,Organic Search,ORG_SEO,1,1
T0000716,A00364,2024-02-17,Referral,REF_Customer,1,1
T0000717,A00365,2025-02-09,Organic Search,ORG_SEO,1,2
T0000718,A00365,2025-02-16,Email,EML_Reactivation,2,2
T0000719,A00366,2024-09-07,Paid Social,SOC_Prospecting,1,2
T0000720,A00366,2024-09-25,Direct,DIR_None,2,2
T0000721,A00367,2025-04-10,Referral,REF_Customer,1,2
T0000722,A00367,2025-05-05,Email,EML_Nurture,2,2
T0000723,A00368,2025-02-25,Organic Search,ORG_SEO,1,1
T0000724,A00369,2024-08-06,Referral,REF_Customer,1,3
T0000725,A00369,2024-07-10,Organic Search,ORG_SEO,2,3
T0000726,A00369,2024-08-05,Paid Social,SOC_Retargeting,3,3
T0000727,A00370,2025-07-07,Organic Search,ORG_SEO,1,2
T0000728,A00370,2025-08-01,Paid Search,PS_NonBrand,2,2
T0000729,A00371,2025-04-23,Paid Social,SOC_Video,1,2
T0000730,A00371,2025-04-29,Direct,DIR_None,2,2
T0000731,A00372,2024-05-29,Organic Search,ORG_SEO,1,2
T0000732,A00372,2024-06-25,Organic Search,ORG_SEO,2,2
T0000733,A00373,2024-08-25,Organic Search,ORG_SEO,1,1
T0000734,A00374,2024-07-10,Direct,DIR_None,1,3
T0000735,A00374,2024-07-16,Paid Social,SOC_Video,2,3
T0000736,A00374,2024-07-25,Organic Search,ORG_SEO,3,3
T0000737,A00375,2024-03-27,Direct,DIR_None,1,4
T0000738,A00375,2024-04-04,Email,EML_Reactivation,2,4
T0000739,A00375,2024-04-04,Referral,REF_Customer,3,4
T0000740,A00375,2024-04-07,Organic Search,ORG_SEO,4,4
T0000741,A00376,2024-03-29,Organic Search,ORG_SEO,1,1
T0000742,A00377,2025-08-24,Organic Search,ORG_SEO,1,1
T0000743,A00378,2024-10-06,Direct,DIR_None,1,1
T0000744,A00379,2024-09-05,Partner,PART_Community,1,1
T0000745,A00380,2025-04-04,Referral,REF_Customer,1,2
T0000746,A00380,2025-04-05,Paid Search,PS_NonBrand,2,2
T0000747,A00381,2024-12-01,Organic Search,ORG_SEO,1,2
T0000748,A00381,2024-12-16,Partner,PART_Consultants,2,2
T0000749,A00382,2025-08-25,Paid Social,SOC_Video,1,1
T0000750,A00383,2025-05-12,Partner,PART_Community,1,1
T0000751,A00384,2024-11-04,Paid Search,PS_NonBrand,1,1
T0000752,A00385,2024-08-23,Referral,REF_Customer,1,2
T0000753,A00385,2024-09-01,Paid Social,SOC_Video,2,2
T0000754,A00386,2025-09-21,Paid Search,PS_NonBrand,1,1
T0000755,A00387,2025-03-30,Organic Search,ORG_SEO,1,1
T0000756,A00388,2025-08-28,Paid Search,PS_Brand,1,3
T0000757,A00388,2025-08-09,Email,EML_Nurture,2,3
T0000758,A00388,2025-09-04,Paid Social,SOC_Prospecting,3,3
T0000759,A00389,2024-02-22,Referral,REF_Customer,1,2
T0000760,A00389,2024-03-11,Partner,PART_Consultants,2,2
T0000761,A00390,2025-06-26,Partner,PART_Community,1,1
T0000762,A00391,2025-02-01,Paid Search,PS_Brand,1,1
T0000763,A00392,2024-03-05,Partner,PART_Consultants,1,2
T0000764,A00392,2024-03-13,Paid Social,SOC_Prospecting,2,2
T0000765,A00393,2025-01-08,Partner,PART_Consultants,1,1
T0000766,A00394,2025-02-18,Paid Social,SOC_Prospecting,1,2
T0000767,A00394,2025-03-07,Organic Search,ORG_SEO,2,2
T0000768,A00395,2024-01-04,Organic Search,ORG_SEO,1,1
T0000769,A00396,2024-09-22,Organic Search,ORG_SEO,1,2
T0000770,A00396,2024-10-18,Paid Search,PS_NonBrand,2,2
T0000771,A00397,2025-06-10,Partner,PART_Consultants,1,3
T0000772,A00397,2025-05-25,Organic Search,ORG_SEO,2,3
T0000773,A00397,2025-06-12,Paid Search,PS_Brand,3,3
T0000774,A00398,2024-07-09,Paid Search,PS_Competitor,1,1
T0000775,A00399,2024-10-20,Organic Search,ORG_SEO,1,1
T0000776,A00400,2024-09-24,Paid Social,SOC_Prospecting,1,3
T0000777,A00400,2024-09-29,Direct,DIR_None,2,3
T0000778,A00400,2024-10-11,Paid Social,SOC_Retargeting,3,3
T0000779,A00401,2024-06-25,Email,EML_Nurture,1,3
T0000780,A00401,2024-07-02,Partner,PART_Community,2,3
T0000781,A00401,2024-07-14,Referral,REF_Customer,3,3
T0000782,A00402,2025-08-05,Referral,REF_Customer,1,3
T0000783,A00402,2025-07-19,Organic Search,ORG_SEO,2,3
T0000784,A00402,2025-08-12,Partner,PART_Community,3,3
T0000785,A00403,2025-04-14,Referral,REF_Customer,1,2
T0000786,A00403,2025-05-11,Referral,REF_Customer,2,2
T0000787,A00404,2024-02-23,Paid Social,SOC_Retargeting,1,2
T0000788,A00404,2024-03-05,Paid Search,PS_Brand,2,2
T0000789,A00405,2025-09-29,Email,EML_Nurture,1,1
T0000790,A00406,2025-06-21,Paid Social,SOC_Video,1,2
T0000791,A00406,2025-07-18,Partner,PART_Consultants,2,2
T0000792,A00407,2024-06-15,Organic Search,ORG_SEO,1,2
T0000793,A00407,2024-07-03,Paid Social,SOC_Retargeting,2,2
T0000794,A00408,2025-06-01,Organic Search,ORG_SEO,1,2
T0000795,A00408,2025-06-20,Organic Search,ORG_SEO,2,2
T0000796,A00409,2024-03-04,Paid Search,PS_Competitor,1,3
T0000797,A00409,2024-02-15,Referral,REF_Customer,2,3
T0000798,A00409,2024-03-02,Referral,REF_Customer,3,3
T0000799,A00410,2025-09-30,Paid Social,SOC_Video,1,1
T0000800,A00411,2025-02-07,Organic Search,ORG_SEO,1,3
T0000801,A00411,2025-02-01,Partner,PART_Consultants,2,3
T0000802,A00411,2025-02-21,Referral,REF_Customer,3,3
T0000803,A00412,2025-01-22,Referral,REF_Customer,1,3
T0000804,A00412,2025-01-20,Paid Search,PS_Brand,2,3
T0000805,A00412,2025-02-08,Partner,PART_Community,3,3
T0000806,A00413,2024-02-21,Direct,DIR_None,1,1
T0000807,A00414,2025-07-07,Paid Social,SOC_Prospecting,1,2
T0000808,A00414,2025-07-31,Email,EML_Reactivation,2,2
T0000809,A00415,2024-01-03,Paid Search,PS_NonBrand,1,3
T0000810,A00415,2023-12-27,Email,EML_Nurture,2,3
T0000811,A00415,2024-01-14,Referral,REF_Customer,3,3
T0000812,A00416,2024-05-31,Paid Social,SOC_Video,1,4
T0000813,A00416,2024-06-03,Direct,DIR_None,2,4
T0000814,A00416,2024-05-19,Paid Social,SOC_Video,3,4
T0000815,A00416,2024-06-01,Email,EML_Nurture,4,4
T0000816,A00417,2024-03-26,Direct,DIR_None,1,1
T0000817,A00418,2025-04-10,Paid Search,PS_NonBrand,1,3
T0000818,A00418,2025-05-05,Organic Search,ORG_SEO,2,3
T0000819,A00418,2025-05-07,Organic Search,ORG_SEO,3,3
T0000820,A00419,2024-04-29,Email,EML_Nurture,1,3
T0000821,A00419,2024-04-19,Paid Social,SOC_Video,2,3
T0000822,A00419,2024-05-06,Referral,REF_Customer,3,3
T0000823,A00420,2025-08-07,Organic Search,ORG_SEO,1,1
T0000824,A00421,2025-02-16,Paid Search,PS_Competitor,1,1
T0000825,A00422,2024-01-18,Paid Search,PS_NonBrand,1,1
T0000826,A00423,2023-12-11,Email,EML_Reactivation,1,2
T0000827,A00423,2023-12-31,Paid Social,SOC_Retargeting,2,2
T0000828,A00424,2024-01-04,Organic Search,ORG_SEO,1,2
T0000829,A00424,2024-01-27,Organic Search,ORG_SEO,2,2
T0000830,A00425,2024-12-28,Organic Search,ORG_SEO,1,3
T0000831,A00425,2024-12-23,Direct,DIR_None,2,3
T0000832,A00425,2025-01-17,Paid Search,PS_Brand,3,3
T0000833,A00426,2025-05-25,Organic Search,ORG_SEO,1,1
T0000834,A00427,2024-05-10,Referral,REF_Customer,1,4
T0000835,A00427,2024-05-22,Partner,PART_Community,2,4
T0000836,A00427,2024-05-18,Paid Search,PS_NonBrand,3,4
T0000837,A00427,2024-06-02,Referral,REF_Customer,4,4
T0000838,A00428,2025-06-22,Referral,REF_Customer,1,4
T0000839,A00428,2025-06-01,Partner,PART_Community,2,4
