invoice_id,account_id,invoice_date,amount,payment_status
I0000607,A00140,2024-08-01,249.0,paid
I0000608,A00140,2024-09-01,249.0,paid
I0000609,A00140,2024-10-01,249.0,paid
I0000610,A00140,2024-11-01,249.0,paid
I0000611,A00140,2024-12-01,249.0,paid
I0000612,A00140,2025-01-01,249.0,paid
I0000613,A00140,2025-02-01,249.0,paid
I0000614,A00140,2025-03-01,249.0,paid
I0000615,A00140,2025-04-01,249.0,paid
I0000616,A00141,2024-11-13,99.0,paid
I0000617,A00141,2024-12-13,99.0,paid
I0000618,A00141,2025-01-13,99.0,paid
I0000619,A00141,2025-02-13,99.0,paid
I0000620,A00141,2025-03-13,99.0,paid
I0000621,A00141,2025-04-13,99.0,paid
I0000622,A00141,2025-05-13,99.0,paid
I0000623,A00141,2025-06-13,99.0,paid
I0000624,A00141,2025-07-13,99.0,paid
I0000625,A00141,2025-08-13,99.0,paid
I0000626,A00141,2025-09-13,99.0,paid
I0000627,A00141,2025-10-13,99.0,paid
I0000628,A00141,2025-11-13,99.0,paid
I0000629,A00141,2025-12-13,99.0,paid
I0000630,A00142,2024-11-17,249.0,paid
I0000631,A00142,2024-12-17,249.0,paid
I0000632,A00142,2025-01-17,249.0,paid
I0000633,A00142,2025-02-17,249.0,paid
I0000634,A00142,2025-03-17,249.0,paid
I0000635,A00142,2025-04-17,249.0,paid
I0000636,A00142,2025-05-17,249.0,paid
I0000637,A00142,2025-06-17,249.0,paid
I0000638,A00142,2025-07-17,249.0,paid
I0000639,A00142,2025-08-17,249.0,paid
I0000640,A00142,2025-09-17,249.0,paid
I0000641,A00142,2025-10-17,249.0,paid
I0000642,A00142,2025-11-17,249.0,paid
I0000643,A00142,2025-12-17,249.0,paid
I0000644,A00142,2026-01-17,249.0,paid
I0000645,A00142,2026-02-17,249.0,paid
I0000646,A00142,2026-03-17,249.0,paid
I0000647,A00147,2024-08-23,99.0,paid
I0000648,A00147,2024-09-23,99.0,paid
I0000649,A00147,2024-10-23,99.0,paid
I0000650,A00147,2024-11-23,99.0,paid
I0000651,A00147,2024-12-23,99.0,paid
I0000652,A00147,2025-01-23,99.0,paid
I0000653,A00147,2025-02-23,99.0,paid
I0000654,A00147,2025-03-23,99.0,paid
I0000655,A00147,2025-04-23,99.0,paid
I0000656,A00147,2025-05-23,99.0,paid
I0000657,A00147,2025-06-23,99.0,paid
I0000658,A00147,2025-07-23,99.0,paid
I0000659,A00147,2025-08-23,99.0,paid
I0000660,A00147,2025-09-23,99.0,paid
I0000661,A00147,2025-10-23,99.0,paid
I0000662,A00147,2025-11-23,99.0,paid
I0000663,A00147,2025-12-23,99.0,paid
I0000664,A00147,2026-01-23,99.0,paid
I0000665,A00147,2026-02-23,99.0,paid
I0000666,A00147,2026-03-23,99.0,paid
I0000667,A00148,2024-12-01,99.0,paid
I0000668,A00148,2025-01-01,99.0,paid
I0000669,A00148,2025-02-01,99.0,paid
I0000670,A00148,2025-03-01,99.0,paid
I0000671,A00148,2025-04-01,99.0,paid
I0000672,A00148,2025-05-01,99.0,paid
I0000673,A00148,2025-06-01,99.0,paid
I0000674,A00148,2025-07-01,99.0,paid
I0000675,A00148,2025-08-01,99.0,paid
I0000676,A00149,2024-10-16,49.0,paid
I0000677,A00149,2024-11-16,49.0,paid
I0000678,A00149,2024-12-16,49.0,paid
I0000679,A00149,2025-01-16,49.0,paid
I0000680,A00149,2025-02-16,49.0,paid
I0000681,A00149,2025-03-16,49.0,paid
I0000682,A00149,2025-04-16,49.0,paid
I0000683,A00149,2025-05-16,49.0,paid
I0000684,A00149,2025-06-16,49.0,paid
I0000685,A00149,2025-07-16,49.0,paid
I0000686,A00149,2025-08-16,49.0,paid
I0000687,A00149,2025-09-16,49.0,paid
I0000688,A00149,2025-10-16,49.0,paid
I0000689,A00149,2025-11-16,49.0,paid
I0000690,A00149,2025-12-16,49.0,paid
I0000691,A00149,2026-01-16,49.0,paid
I0000692,A00149,2026-02-16,49.0,paid
I0000693,A00149,2026-03-16,49.0,paid
I0000694,A00150,2024-01-30,49.0,paid
I0000695,A00150,2024-02-29,49.0,paid
I0000696,A00151,2025-06-27,99.0,paid
I0000697,A00151,2025-07-27,99.0,paid
I0000698,A00151,2025-08-27,99.0,paid
I0000699,A00151,2025-09-27,99.0,paid
I0000700,A00151,2025-10-27,99.0,paid
I0000701,A00151,2025-11-27,99.0,paid
I0000702,A00151,2025-12-27,99.0,paid
I0000703,A00151,2026-01-27,99.0,paid
I0000704,A00151,2026-02-27,99.0,paid
I0000705,A00151,2026-03-27,99.0,paid
I0000706,A00152,2025-08-17,49.0,paid
I0000707,A00152,2025-09-17,49.0,paid
I0000708,A00152,2025-10-17,49.0,paid
I0000709,A00156,2025-03-04,49.0,paid
I0000710,A00156,2025-04-04,49.0,paid
I0000711,A00156,2025-05-04,49.0,paid
I0000712,A00162,2025-09-05,99.0,paid
I0000713,A00162,2025-10-05,99.0,paid
I0000714,A00162,2025-11-05,99.0,paid
I0000715,A00162,2025-12-05,99.0,paid
I0000716,A00162,2026-01-05,99.0,paid
I0000717,A00162,2026-02-05,99.0,paid
I0000718,A00162,2026-03-05,99.0,paid
I0000719,A00164,2024-02-05,49.0,paid
I0000720,A00164,2024-03-05,49.0,paid
I0000721,A00164,2024-04-05,49.0,paid
I0000722,A00164,2024-05-05,49.0,paid
I0000723,A00164,2024-06-05,49.0,paid
I0000724,A00164,2024-07-05,49.0,paid
I0000725,A00164,2024-08-05,49.0,paid
I0000726,A00164,2024-09-05,49.0,paid
I0000727,A00164,2024-10-05,49.0,paid
I0000728,A00164,2024-11-05,49.0,paid
I0000729,A00164,2024-12-05,49.0,paid
I0000730,A00164,2025-01-05,49.0,paid
I0000731,A00164,2025-02-05,49.0,paid
I0000732,A00164,2025-03-05,49.0,paid
I0000733,A00164,2025-04-05,49.0,paid
I0000734,A00164,2025-05-05,49.0,paid
I0000735,A00164,2025-06-05,49.0,paid
I0000736,A00164,2025-07-05,49.0,paid
I0000737,A00164,2025-08-05,49.0,paid
I0000738,A00164,2025-09-05,49.0,paid
I0000739,A00164,2025-10-05,49.0,paid
I0000740,A00164,2025-11-05,49.0,paid
I0000741,A00164,2025-12-05,49.0,paid
I0000742,A00165,2024-12-24,49.0,paid
I0000743,A00166,2024-09-14,49.0,paid
I0000744,A00168,2025-06-12,49.0,paid
I0000745,A00168,2025-07-12,49.0,paid
I0000746,A00169,2024-08-20,49.0,paid
I0000747,A00169,2024-09-20,49.0,paid
I0000748,A00170,2025-09-21,49.0,paid
I0000749,A00170,2025-10-21,49.0,paid
I0000750,A00170,2025-11-21,49.0,paid
I0000751,A00170,2025-12-21,49.0,paid
I0000752,A00170,2026-01-21,49.0,paid
I0000753,A00170,2026-02-21,49.0,paid
I0000754,A00170,2026-03-21,49.0,paid
I0000755,A00176,2024-02-19,49.0,paid
I0000756,A00179,2025-08-08,249.0,paid
I0000757,A00179,2025-09-08,249.0,paid
I0000758,A00179,2025-10-08,249.0,paid
I0000759,A00179,2025-11-08,249.0,paid
I0000760,A00179,2025-12-08,249.0,paid
I0000761,A00179,2026-01-08,249.0,paid
I0000762,A00179,2026-02-08,249.0,paid
I0000763,A00179,2026-03-08,249.0,paid
I0000764,A00185,2025-05-22,49.0,paid
I0000765,A00185,2025-06-22,49.0,paid
I0000766,A00185,2025-07-22,49.0,paid
I0000767,A00185,2025-08-22,49.0,paid
I0000768,A00185,2025-09-22,49.0,paid
I0000769,A00185,2025-10-22,49.0,paid
I0000770,A00185,2025-11-22,49.0,paid
I0000771,A00185,2025-12-22,49.0,paid
I0000772,A00185,2026-01-22,49.0,paid
I0000773,A00188,2024-03-12,249.0,paid
I0000774,A00188,2024-04-12,249.0,paid
I0000775,A00188,2024-05-12,249.0,paid
I0000776,A00188,2024-06-12,249.0,paid
I0000777,A00188,2024-07-12,249.0,paid
I0000778,A00188,2024-08-12,249.0,paid
I0000779,A00188,2024-09-12,249.0,paid
I0000780,A00188,2024-10-12,249.0,paid
I0000781,A00188,2024-11-12,249.0,paid
I0000782,A00188,2024-12-12,249.0,paid
I0000783,A00188,2025-01-12,249.0,paid
I0000784,A00188,2025-02-12,249.0,paid
I0000785,A00188,2025-03-12,249.0,paid
I0000786,A00188,2025-04-12,249.0,paid
I0000787,A00188,2025-05-12,249.0,paid
I0000788,A00188,2025-06-12,249.0,paid
I0000789,A00188,2025-07-12,249.0,paid
I0000790,A00188,2025-08-12,249.0,paid
I0000791,A00188,2025-09-12,249.0,paid
I0000792,A00188,2025-10-12,249.0,paid
I0000793,A00188,2025-11-12,249.0,paid
I0000794,A00189,2025-04-25,249.0,paid
I0000795,A00189,2025-05-25,249.0,paid
I0000796,A00189,2025-06-25,249.0,paid
I0000797,A00189,2025-07-25,249.0,paid
I0000798,A00189,2025-08-25,249.0,paid
I0000799,A00189,2025-09-25,249.0,paid
I0000800,A00189,2025-10-25,249.0,paid
I0000801,A00189,2025-11-25,249.0,paid
I0000802,A00189,2025-12-25,249.0,paid
I0000803,A00189,2026-01-25,249.0,paid
I0000804,A00189,2026-02-25,249.0,paid
I0000805,A00189,2026-03-25,249.0,paid
I0000806,A00190,2024-06-28,99.0,paid
I0000807,A00190,2024-07-28,99.0,paid
I0000808,A00190,2024-08-28,99.0,paid
I0000809,A00190,2024-09-28,99.0,paid
I0000810,A00190,2024-10-28,99.0,paid
I0000811,A00190,2024-11-28,99.0,paid
I0000812,A00190,2024-12-28,99.0,paid
I0000813,A00190,2025-01-28,99.0,paid
I0000814,A00190,2025-02-28,99.0,paid
I0000815,A00190,2025-03-28,99.0,paid
I0000816,A00190,2025-04-28,99.0,paid
I0000817,A00190,2025-05-28,99.0,paid
I0000818,A00190,2025-06-28,99.0,paid
I0000819,A00190,2025-07-28,99.0,paid
I0000820,A00190,2025-08-28,99.0,paid
I0000821,A00190,2025-09-28,99.0,paid
I0000822,A00190,2025-10-28,99.0,paid
I0000823,A00190,2025-11-28,99.0,paid
I0000824,A00190,2025-12-28,99.0,paid
I0000825,A00191,2025-09-14,99.0,paid
I0000826,A00191,2025-10-14,99.0,paid
I0000827,A00191,2025-11-14,99.0,paid
I0000828,A00191,2025-12-14,99.0,paid
I0000829,A00191,2026-01-14,99.0,paid
I0000830,A00192,2024-06-09,49.0,paid
I0000831,A00192,2024-07-09,49.0,paid
I0000832,A00192,2024-08-09,49.0,paid
I0000833,A00192,2024-09-09,49.0,paid
I0000834,A00192,2024-10-09,49.0,paid
I0000835,A00192,2024-11-09,49.0,paid
I0000836,A00192,2024-12-09,49.0,paid
I0000837,A00192,2025-01-09,49.0,paid
I0000838,A00192,2025-02-09,49.0,paid
I0000839,A00192,2025-03-09,49.0,paid
I0000840,A00192,2025-04-09,49.0,paid
I0000841,A00192,2025-05-09,49.0,paid
I0000842,A00192,2025-06-09,49.0,paid
I0000843,A00192,2025-07-09,49.0,paid
I0000844,A00192,2025-08-09,49.0,paid
I0000845,A00192,2025-09-09,49.0,paid
I0000846,A00192,2025-10-09,49.0,paid
I0000847,A00192,2025-11-09,49.0,paid
I0000848,A00192,2025-12-09,49.0,paid
I0000849,A00192,2026-01-09,49.0,paid
I0000850,A00192,2026-02-09,49.0,paid
I0000851,A00192,2026-03-09,49.0,paid
I0000852,A00193,2024-03-28,49.0,paid
I0000853,A00193,2024-04-28,49.0,paid
I0000854,A00193,2024-05-28,49.0,paid
I0000855,A00193,2024-06-28,49.0,paid
I0000856,A00193,2024-07-28,49.0,paid
I0000857,A00193,2024-08-28,49.0,paid
I0000858,A00193,2024-09-28,49.0,paid
I0000859,A00193,2024-10-28,49.0,paid
I0000860,A00193,2024-11-28,49.0,paid
I0000861,A00193,2024-12-28,49.0,paid
I0000862,A00193,2025-01-28,49.0,paid
I0000863,A00193,2025-02-28,49.0,paid
I0000864,A00197,2025-02-03,99.0,paid
I0000865,A00197,2025-03-03,99.0,paid
I0000866,A00202,2025-09-28,49.0,paid
I0000867,A00202,2025-10-28,49.0,paid
I0000868,A00202,2025-11-28,49.0,paid
I0000869,A00202,2025-12-28,49.0,paid
I0000870,A00202,2026-01-28,49.0,paid
I0000871,A00202,2026-02-28,49.0,paid
I0000872,A00202,2026-03-28,49.0,paid
I0000873,A00205,2024-01-20,49.0,paid
I0000874,A00205,2024-02-20,49.0,paid
I0000875,A00205,2024-03-20,49.0,paid
I0000876,A00206,2024-06-06,249.0,paid
I0000877,A00206,2024-07-06,249.0,paid
I0000878,A00206,2024-08-06,249.0,paid
I0000879,A00206,2024-09-06,249.0,paid
I0000880,A00206,2024-10-06,249.0,paid
I0000881,A00206,2024-11-06,249.0,paid
I0000882,A00206,2024-12-06,249.0,paid
I0000883,A00207,2024-04-01,49.0,paid
I0000884,A00207,2024-05-01,49.0,paid
I0000885,A00207,2024-06-01,49.0,paid
I0000886,A00207,2024-07-01,49.0,paid
I0000887,A00207,2024-08-01,49.0,paid
I0000888,A00207,2024-09-01,49.0,paid
I0000889,A00207,2024-10-01,49.0,paid
I0000890,A00207,2024-11-01,49.0,paid
I0000891,A00207,2024-12-01,49.0,paid
I0000892,A00207,2025-01-01,49.0,paid
I0000893,A00207,2025-02-01,49.0,paid
I0000894,A00207,2025-03-01,49.0,paid
I0000895,A00207,2025-04-01,49.0,paid
I0000896,A00207,2025-05-01,49.0,paid
I0000897,A00207,2025-06-01,49.0,paid
I0000898,A00211,2025-03-19,49.0,paid
I0000899,A00211,2025-04-19,49.0,paid
I0000900,A00211,2025-05-19,49.0,paid
I0000901,A00211,2025-06-19,49.0,paid
I0000902,A00211,2025-07-19,49.0,paid
I0000903,A00211,2025-08-19,49.0,paid
I0000904,A00211,2025-09-19,49.0,paid
I0000905,A00212,2025-01-10,249.0,paid
I0000906,A00212,2025-02-10,249.0,paid
I0000907,A00212,2025-03-10,249.0,paid
I0000908,A00212,2025-04-10,249.0,paid
I0000909,A00212,2025-05-10,249.0,paid
I0000910,A00212,2025-06-10,249.0,paid
I0000911,A00212,2025-07-10,249.0,paid
I0000912,A00212,2025-08-10,249.0,paid
I0000913,A00212,2025-09-10,249.0,paid
I0000914,A00212,2025-10-10,249.0,paid
I0000915,A00212,2025-11-10,249.0,paid
I0000916,A00212,2025-12-10,249.0,paid
I0000917,A00213,2024-05-27,49.0,paid
I0000918,A00213,2024-06-27,49.0,paid
I0000919,A00213,2024-07-27,49.0,paid
I0000920,A00213,2024-08-27,49.0,paid
I0000921,A00213,2024-09-27,49.0,paid
I0000922,A00213,2024-10-27,49.0,paid
I0000923,A00213,2024-11-27,49.0,paid
I0000924,A00213,2024-12-27,49.0,paid
I0000925,A00213,2025-01-27,49.0,paid
I0000926,A00213,2025-02-27,49.0,paid
I0000927,A00213,2025-03-27,49.0,paid
I0000928,A00213,2025-04-27,49.0,paid
I0000929,A00215,2025-04-14,49.0,paid
I0000930,A00215,2025-05-14,49.0,paid
I0000931,A00215,2025-06-14,49.0,paid
I0000932,A00215,2025-07-14,49.0,paid
I0000933,A00216,2025-04-28,99.0,paid
I0000934,A00216,2025-05-28,99.0,paid
I0000935,A00216,2025-06-28,99.0,paid
I0000936,A00216,2025-07-28,99.0,paid
I0000937,A00216,2025-08-28,99.0,paid
I0000938,A00216,2025-09-28,99.0,paid
I0000939,A00216,2025-10-28,99.0,paid
I0000940,A00216,2025-11-28,99.0,paid
I0000941,A00216,2025-12-28,99.0,paid
I0000942,A00216,2026-01-28,99.0,paid
I0000943,A00216,2026-02-28,99.0,paid
I0000944,A00216,2026-03-28,99.0,paid
I0000945,A00219,2025-09-10,49.0,paid
I0000946,A00219,2025-10-10,49.0,paid
I0000947,A00219,2025-11-10,49.0,paid
I0000948,A00219,2025-12-10,49.0,paid
I0000949,A00220,2024-10-13,99.0,paid
I0000950,A00220,2024-11-13,99.0,paid
I0000951,A00221,2024-07-22,49.0,paid
I0000952,A00221,2024-08-22,49.0,paid
I0000953,A00221,2024-09-22,49.0,paid
I0000954,A00221,2024-10-22,49.0,paid
I0000955,A00221,2024-11-22,49.0,paid
I0000956,A00221,2024-12-22,49.0,paid
I0000957,A00221,2025-01-22,49.0,paid
I0000958,A00221,2025-02-22,49.0,paid
I0000959,A00222,2024-11-22,99.0,paid
I0000960,A00222,2024-12-22,99.0,paid
I0000961,A00222,2025-01-22,99.0,paid
I0000962,A00222,2025-02-22,99.0,paid
I0000963,A00222,2025-03-22,99.0,paid
I0000964,A00223,2025-03-02,99.0,paid
I0000965,A00223,2025-04-02,99.0,paid
I0000966,A00223,2025-05-02,99.0,paid
I0000967,A00223,2025-06-02,99.0,paid
I0000968,A00223,2025-07-02,99.0,paid
I0000969,A00223,2025-08-02,99.0,paid
I0000970,A00223,2025-09-02,99.0,paid
I0000971,A00223,2025-10-02,99.0,paid
I0000972,A00223,2025-11-02,99.0,paid
I0000973,A00223,2025-12-02,99.0,paid
I0000974,A00223,2026-01-02,99.0,paid
I0000975,A00223,2026-02-02,99.0,paid
I0000976,A00223,2026-03-02,99.0,paid
I0000977,A00224,2025-09-14,99.0,paid
I0000978,A00224,2025-10-14,99.0,paid
I0000979,A00224,2025-11-14,99.0,paid
I0000980,A00224,2025-12-14,99.0,paid
I0000981,A00224,2026-01-14,99.0,paid
I0000982,A00224,2026-02-14,99.0,paid
I0000983,A00224,2026-03-14,99.0,paid
I0000984,A00225,2024-07-22,99.0,paid
I0000985,A00225,2024-08-22,99.0,paid
I0000986,A00225,2024-09-22,99.0,paid
I0000987,A00225,2024-10-22,99.0,paid
I0000988,A00225,2024-11-22,99.0,paid
I0000989,A00225,2024-12-22,99.0,paid
I0000990,A00225,2025-01-22,99.0,paid
I0000991,A00225,2025-02-22,99.0,paid
I0000992,A00225,2025-03-22,99.0,paid
I0000993,A00225,2025-04-22,99.0,paid
I0000994,A00225,2025-05-22,99.0,paid
I0000995,A00225,2025-06-22,99.0,paid
I0000996,A00225,2025-07-22,99.0,paid
I0000997,A00225,2025-08-22,99.0,paid
I0000998,A00225,2025-09-22,99.0,paid
I0000999,A00225,2025-10-22,99.0,paid
I0001000,A00225,2025-11-22,99.0,paid
I0001001,A00225,2025-12-22,99.0,paid
I0001002,A00225,2026-01-22,99.0,paid
I0001003,A00225,2026-02-22,99.0,paid
I0001004,A00225,2026-03-22,99.0,paid
I0001005,A00232,2024-10-23,49.0,paid
I0001006,A00232,2024-11-23,49.0,paid
I0001007,A00232,2024-12-23,49.0,paid
I0001008,A00232,2025-01-23,49.0,paid
I0001009,A00232,2025-02-23,49.0,paid
I0001010,A00232,2025-03-23,49.0,paid
I0001011,A00232,2025-04-23,49.0,paid
I0001012,A00232,2025-05-23,49.0,paid
I0001013,A00232,2025-06-23,49.0,paid
I0001014,A00240,2024-03-10,49.0,paid
I0001015,A00240,2024-04-10,49.0,paid
I0001016,A00240,2024-05-10,49.0,paid
I0001017,A00240,2024-06-10,49.0,paid
I0001018,A00240,2024-07-10,49.0,paid
I0001019,A00240,2024-08-10,49.0,paid
I0001020,A00240,2024-09-10,49.0,paid
I0001021,A00240,2024-10-10,49.0,paid
I0001022,A00240,2024-11-10,49.0,paid
I0001023,A00240,2024-12-10,49.0,paid
I0001024,A00240,2025-01-10,49.0,paid
I0001025,A00240,2025-02-10,49.0,paid
I0001026,A00240,2025-03-10,49.0,paid
I0001027,A00240,2025-04-10,49.0,paid
I0001028,A00240,2025-05-10,49.0,paid
I0001029,A00240,2025-06-10,49.0,paid
I0001030,A00240,2025-07-10,49.0,paid
I0001031,A00240,2025-08-10,49.0,paid
I0001032,A00240,2025-09-10,49.0,paid
I0001033,A00240,2025-10-10,49.0,paid
I0001034,A00240,2025-11-10,49.0,paid
I0001035,A00240,2025-12-10,49.0,paid
I0001036,A00240,2026-01-10,49.0,paid
I0001037,A00240,2026-02-10,49.0,paid
I0001038,A00240,2026-03-10,49.0,paid
I0001039,A00241,2025-06-19,249.0,paid
I0001040,A00241,2025-07-19,249.0,paid
I0001041,A00241,2025-08-19,249.0,paid
I0001042,A00241,2025-09-19,249.0,paid
I0001043,A00241,2025-10-19,249.0,paid
I0001044,A00241,2025-11-19,249.0,paid
I0001045,A00241,2025-12-19,249.0,paid
I0001046,A00241,2026-01-19,249.0,paid
I0001047,A00241,2026-02-19,249.0,paid
I0001048,A00241,2026-03-19,249.0,paid
I0001049,A00245,2025-02-13,99.0,paid
I0001050,A00245,2025-03-13,99.0,paid
I0001051,A00245,2025-04-13,99.0,paid
I0001052,A00245,2025-05-13,99.0,paid
I0001053,A00245,2025-06-13,99.0,paid
I0001054,A00245,2025-07-13,99.0,paid
I0001055,A00245,2025-08-13,99.0,paid
I0001056,A00245,2025-09-13,99.0,paid
I0001057,A00245,2025-10-13,99.0,paid
I0001058,A00245,2025-11-13,99.0,paid
I0001059,A00245,2025-12-13,99.0,paid
I0001060,A00245,2026-01-13,99.0,paid
I0001061,A00245,2026-02-13,99.0,paid
I0001062,A00245,2026-03-13,99.0,paid
I0001063,A00246,2025-07-19,49.0,paid
I0001064,A00248,2024-10-01,99.0,paid
I0001065,A00248,2024-11-01,99.0,paid
I0001066,A00248,2024-12-01,99.0,paid
I0001067,A00248,2025-01-01,99.0,paid
I0001068,A00248,2025-02-01,99.0,paid
I0001069,A00248,2025-03-01,99.0,paid
I0001070,A00248,2025-04-01,99.0,paid
I0001071,A00248,2025-05-01,99.0,paid
I0001072,A00248,2025-06-01,99.0,paid
I0001073,A00248,2025-07-01,99.0,paid
I0001074,A00248,2025-08-01,99.0,paid
I0001075,A00248,2025-09-01,99.0,paid
I0001076,A00248,2025-10-01,99.0,paid
I0001077,A00248,2025-11-01,99.0,paid
I0001078,A00248,2025-12-01,99.0,paid
I0001079,A00253,2024-11-03,49.0,paid
I0001080,A00253,2024-12-03,49.0,paid
I0001081,A00253,2025-01-03,49.0,paid
I0001082,A00253,2025-02-03,49.0,paid
I0001083,A00257,2025-06-09,49.0,paid
I0001084,A00257,2025-07-09,49.0,paid
I0001085,A00257,2025-08-09,49.0,paid
I0001086,A00257,2025-09-09,49.0,paid
I0001087,A00257,2025-10-09,49.0,paid
I0001088,A00257,2025-11-09,49.0,paid
I0001089,A00257,2025-12-09,49.0,paid
I0001090,A00257,2026-01-09,49.0,paid
I0001091,A00257,2026-02-09,49.0,paid
I0001092,A00257,2026-03-09,49.0,paid
I0001093,A00261,2024-04-09,99.0,paid
I0001094,A00261,2024-05-09,99.0,paid
I0001095,A00261,2024-06-09,99.0,paid
I0001096,A00261,2024-07-09,99.0,paid
I0001097,A00261,2024-08-09,99.0,paid
I0001098,A00261,2024-09-09,99.0,paid
I0001099,A00261,2024-10-09,99.0,paid
I0001100,A00261,2024-11-09,99.0,paid
I0001101,A00261,2024-12-09,99.0,paid
I0001102,A00261,2025-01-09,99.0,paid
I0001103,A00261,2025-02-09,99.0,paid
I0001104,A00261,2025-03-09,99.0,paid
I0001105,A00261,2025-04-09,99.0,paid
I0001106,A00261,2025-05-09,99.0,paid
I0001107,A00261,2025-06-09,99.0,paid
I0001108,A00261,2025-07-09,99.0,paid
I0001109,A00261,2025-08-09,99.0,paid
I0001110,A00261,2025-09-09,99.0,paid
I0001111,A00261,2025-10-09,99.0,paid
I0001112,A00261,2025-11-09,99.0,paid
I0001113,A00261,2025-12-09,99.0,paid
I0001114,A00261,2026-01-09,99.0,paid
I0001115,A00261,2026-02-09,99.0,paid
I0001116,A00261,2026-03-09,99.0,paid
I0001117,A00262,2025-06-21,249.0,paid
I0001118,A00266,2024-04-27,49.0,paid
I0001119,A00266,2024-05-27,49.0,paid
I0001120,A00266,2024-06-27,49.0,paid
I0001121,A00266,2024-07-27,49.0,paid
I0001122,A00266,2024-08-27,49.0,paid
I0001123,A00266,2024-09-27,49.0,paid
I0001124,A00266,2024-10-27,49.0,paid
I0001125,A00266,2024-11-27,49.0,paid
I0001126,A00266,2024-12-27,49.0,paid
I0001127,A00266,2025-01-27,49.0,paid
I0001128,A00266,2025-02-27,49.0,paid
I0001129,A00266,2025-03-27,49.0,paid
I0001130,A00266,2025-04-27,49.0,paid
I0001131,A00266,2025-05-27,49.0,paid
I0001132,A00266,2025-06-27,49.0,paid
I0001133,A00266,2025-07-27,49.0,paid
I0001134,A00266,2025-08-27,49.0,paid
I0001135,A00266,2025-09-27,49.0,paid
I0001136,A00266,2025-10-27,49.0,paid
I0001137,A00266,2025-11-27,49.0,paid
I0001138,A00266,2025-12-27,49.0,paid
I0001139,A00266,2026-01-27,49.0,paid
I0001140,A00266,2026-02-27,49.0,paid
I0001141,A00266,2026-03-27,49.0,paid
I0001142,A00269,2024-03-27,99.0,paid
I0001143,A00269,2024-04-27,99.0,paid
I0001144,A00269,2024-05-27,99.0,paid
I0001145,A00269,2024-06-27,99.0,paid
I0001146,A00269,2024-07-27,99.0,paid
I0001147,A00269,2024-08-27,99.0,paid
I0001148,A00269,2024-09-27,99.0,paid
I0001149,A00269,2024-10-27,99.0,paid
I0001150,A00269,2024-11-27,99.0,paid
I0001151,A00269,2024-12-27,99.0,paid
I0001152,A00269,2025-01-27,99.0,paid
I0001153,A00269,2025-02-27,99.0,paid
I0001154,A00269,2025-03-27,99.0,paid
I0001155,A00269,2025-04-27,99.0,paid
I0001156,A00269,2025-05-27,99.0,paid
I0001157,A00269,2025-06-27,99.0,paid
I0001158,A00269,2025-07-27,99.0,paid
I0001159,A00269,2025-08-27,99.0,paid
I0001160,A00269,2025-09-27,99.0,paid
I0001161,A00269,2025-10-27,99.0,paid
I0001162,A00269,2025-11-27,99.0,paid
I0001163,A00269,2025-12-27,99.0,paid
I0001164,A00272,2024-05-02,99.0,paid
I0001165,A00272,2024-06-02,99.0,paid
I0001166,A00272,2024-07-02,99.0,paid
I0001167,A00274,2025-01-15,49.0,paid
I0001168,A00274,2025-02-15,49.0,paid
I0001169,A00274,2025-03-15,49.0,paid
I0001170,A00274,2025-04-15,49.0,paid
I0001171,A00274,2025-05-15,49.0,paid
I0001172,A00274,2025-06-15,49.0,paid
I0001173,A00274,2025-07-15,49.0,paid
I0001174,A00274,2025-08-15,49.0,paid
I0001175,A00274,2025-09-15,49.0,paid
I0001176,A00274,2025-10-15,49.0,paid
I0001177,A00274,2025-11-15,49.0,paid
I0001178,A00274,2025-12-15,49.0,paid
I0001179,A00274,2026-01-15,49.0,paid
I0001180,A00274,2026-02-15,49.0,paid
I0001181,A00274,2026-03-15,49.0,paid
I0001182,A00275,2025-03-07,49.0,paid
I0001183,A00275,2025-04-07,49.0,paid
I0001184,A00275,2025-05-07,49.0,paid
I0001185,A00275,2025-06-07,49.0,paid
I0001186,A00275,2025-07-07,49.0,paid
I0001187,A00275,2025-08-07,49.0,paid
I0001188,A00275,2025-09-07,49.0,paid
I0001189,A00275,2025-10-07,49.0,paid
I0001190,A00275,2025-11-07,49.0,paid
I0001191,A00275,2025-12-07,49.0,paid
I0001192,A00275,2026-01-07,49.0,paid
I0001193,A00275,2026-02-07,49.0,paid
I0001194,A00275,2026-03-07,49.0,paid
I0001195,A00278,2024-11-25,99.0,paid
I0001196,A00280,2025-07-05,49.0,paid
I0001197,A00280,2025-08-05,49.0,paid
I0001198,A00280,2025-09-05,49.0,paid
I0001199,A00280,2025-10-05,49.0,paid
I0001200,A00280,2025-11-05,49.0,paid
I0001201,A00280,2025-12-05,49.0,paid
I0001202,A00280,2026-01-05,49.0,paid
I0001203,A00280,2026-02-05,49.0,paid
I0001204,A00280,2026-03-05,49.0,paid
I0001205,A00282,2024-05-02,49.0,paid
I0001206,A00282,2024-06-02,49.0,paid
I0001207,A00282,2024-07-02,49.0,paid
I0001208,A00282,2024-08-02,49.0,paid
I0001209,A00282,2024-09-02,49.0,paid
I0001210,A00282,2024-10-02,49.0,paid
